date,money
2011-6-17,2191956.042712044
2011-6-18,2189220.9829347767
2011-6-19,2165068.718412068
2011-6-20,2190314.5654412974
2011-6-21,2224821.6880093734
2011-6-22,2181440.0067490013
2011-6-23,2154335.3523889612
2011-6-24,2184906.2014519563
2011-6-25,2133067.639771265
2011-6-26,2181527.221532891
2011-6-27,2125406.978698623
2011-6-28,2156428.842536927
2011-6-29,2163603.7258656044
2011-6-30,2164927.203313977
2011-7-1,2112293.5309594413
2011-7-2,2176274.6615853794
2011-7-3,2197455.008435343
2011-7-4,2136695.797357061
2011-7-5,2241890.4037520797
2011-7-6,2208147.814847341
2011-7-7,2261055.096695304
2011-7-8,2294435.507995264
2011-7-9,2316668.93871846
2011-7-10,2385513.298291017
2011-7-11,2362548.9719800334
2011-7-12,2377817.1562372507
2011-7-13,2420614.0073505663
2011-7-14,2456727.095053812
2011-7-15,2437983.5356262657
2011-7-16,2562037.990222329
2011-7-17,2495700.415588718
2011-7-18,2509241.7153603546
2011-7-19,2542910.9882394713
2011-7-20,2616146.193571608
2011-7-21,2618054.737290037
2011-7-22,2647236.524380842
2011-7-23,2751425.377113553
2011-7-24,2699754.1220589327
2011-7-25,2690929.7671871884
2011-7-26,2767912.389174123
2011-7-27,2792676.1707800436
2011-7-28,2859315.463250274
2011-7-29,2864910.3690825407
2011-7-30,2832278.155420096
2011-7-31,2870984.8726120433
2011-8-1,2817859.1924823294
2011-8-2,2814844.7228970965
2011-8-3,2795283.4732355867
2011-8-4,2731531.9802022413
2011-8-5,2714046.1821579183
2011-8-6,2727923.3476132713
2011-8-7,2731190.803897657
2011-8-8,2700048.2682408034
2011-8-9,2660309.289675466
2011-8-10,2629254.633866295
2011-8-11,2705602.3719107984
2011-8-12,2658093.3008459066
2011-8-13,2677763.957495946
2011-8-14,2607659.172542147
2011-8-15,2622091.7333859247
2011-8-16,2563674.5109675108
2011-8-17,2587473.511804197
2011-8-18,2533951.8869690644
2011-8-19,2581848.4835043764
2011-8-20,2512369.490972264
2011-8-21,2506002.171037971
2011-8-22,2497925.0328049446
2011-8-23,2516011.184262716
2011-8-24,2507049.1132083903
2011-8-25,2466993.2817228273
2011-8-26,2407102.7550363354
2011-8-27,2489168.782782747
2011-8-28,2427117.5150848175
2011-8-29,2438705.7764787925
2011-8-30,2394407.520177168
2011-8-31,2321684.6783390143
2011-9-1,2317151.0717607914
2011-9-2,2286447.1348192864
2011-9-3,2283168.1569384527
2011-9-4,2240688.6888006194
2011-9-5,2277121.6482139253
2011-9-6,2274613.629833682
2011-9-7,2244032.4266857165
2011-9-8,2205520.63879488
2011-9-9,2233469.8962995643
2011-9-10,2231598.912859756
2011-9-11,2274419.3134123427
2011-9-12,2200950.827190674
2011-9-13,2154640.9669928746
2011-9-14,2147514.343683592
2011-9-15,2162483.959370287
2011-9-16,2178042.934154465
2011-9-17,2150621.7466189493
2011-9-18,2191240.3527130377
2011-9-19,2172792.98934539
2011-9-20,2171570.0431998274
2011-9-21,2107683.8153685965
2011-9-22,2119018.287274494
2011-9-23,2149993.403939783
2011-9-24,2116421.9720730456
2011-9-25,2126690.0105919405
2011-9-26,2059644.5670170523
2011-9-27,2097524.118104139
2011-9-28,2051287.0405646372
2011-9-29,2060288.0181334878
2011-9-30,2061555.0365498515
2011-10-1,1951095.3268845081
2011-10-2,1985493.5176726214
2011-10-3,2010573.8005085578
2011-10-4,2055137.105238531
2011-10-5,2052006.2971601656
2011-10-6,2007999.327639564
2011-10-7,2092763.0009389478
2011-10-8,2031524.857542063
2011-10-9,2087979.972152404
2011-10-10,2031579.6444916655
2011-10-11,2134823.2728246828
2011-10-12,2040211.7858242164
2011-10-13,2105474.685886346
2011-10-14,2116859.6664413423
2011-10-15,2134661.7609477234
2011-10-16,2150544.978668479
2011-10-17,2123315.7825880838
2011-10-18,2115747.0521379276
2011-10-19,2108051.929200855
2011-10-20,2120664.503757818
2011-10-21,2153479.5701996153
2011-10-22,2103829.4499669834
2011-10-23,2146319.3587080133
2011-10-24,2166080.8751075645
2011-10-25,2209354.9764657817
2011-10-26,2213288.692681407
2011-10-27,2204038.4068509485
2011-10-28,2190431.5365338507
2011-10-29,2181826.924355531
2011-10-30,2211623.3735126415
2011-10-31,2251440.4868546017
2011-11-1,2143361.769808745
2011-11-2,2191140.224106957
2011-11-3,2190779.0357078845
2011-11-4,2193805.9905280084
2011-11-5,2195328.81526824
2011-11-6,2231257.713743967
2011-11-7,2183475.5755420034
2011-11-8,2273970.2419575793
2011-11-9,2215859.124751943
2011-11-10,2232561.1667177356
2011-11-11,2281847.2432900066
2011-11-12,2264694.9346386157
2011-11-13,2310880.3968091975
2011-11-14,2266679.7961172704
2011-11-15,2390251.0068312455
2011-11-16,2293292.968972045
2011-11-17,2328768.362966547
2011-11-18,2349598.3970439243
2011-11-19,2326112.048474308
2011-11-20,2335343.3277794183
2011-11-21,2364940.4115979476
2011-11-22,2422153.081961784
2011-11-23,2375520.6978739034
2011-11-24,2400852.118541746
2011-11-25,2388102.846065694
2011-11-26,2467037.361443303
2011-11-27,2375833.0766193937
2011-11-28,2387572.707949225
2011-11-29,2363147.4096994796
2011-11-30,2436349.458990132
2011-12-1,2366457.40238094
2011-12-2,2401865.479374998
2011-12-3,2355543.7856556545
2011-12-4,2347767.683217522
2011-12-5,2296387.672150897
2011-12-6,2350111.928316568
2011-12-7,2271198.5694793486
2011-12-8,2262670.5882299957
2011-12-9,2235964.6106500356
2011-12-10,2260813.9658892592
2011-12-11,2276739.638330808
2011-12-12,2228805.375930348
2011-12-13,2226478.104159739
2011-12-14,2223967.2956287824
2011-12-15,2132124.1658880822
2011-12-16,2172526.9511070387
2011-12-17,2196110.706943762
2011-12-18,2177598.7366381595
2011-12-19,2163483.9001459163
2011-12-20,2127234.7928301226
2011-12-21,2108627.2974972175
2011-12-22,2127047.974223161
2011-12-23,2153212.772314763
2011-12-24,2119599.366070709
2011-12-25,2113165.1650641975
2011-12-26,2130677.634622189
2011-12-27,2056806.448416815
2011-12-28,2041509.6996522238
2011-12-29,2120335.851670843
2011-12-30,2039634.4029584655
2011-12-31,2087458.8211963756
2012-1-1,2009438.6054009604
2012-1-2,2008211.4963256468
2012-1-3,1982236.4667942391
2012-1-4,1929029.7449533744
2012-1-5,1976191.3721418306
2012-1-6,1958691.7759571427
2012-1-7,1982402.6625709014
2012-1-8,1976702.2374797165
2012-1-9,1978273.369718079
2012-1-10,1991478.0679499507
2012-1-11,1971583.8186434328
2012-1-12,1944062.4512743491
2012-1-13,1937023.2073212753
2012-1-14,1990119.3725406178
2012-1-15,1935661.4236937826
2012-1-16,1926381.9269615319
2012-1-17,1936816.2647568872
2012-1-18,1887863.5709978954
2012-1-19,1981874.7880641348
2012-1-20,1994315.1378430135
2012-1-21,1911942.9690904254
2012-1-22,1951720.4735646865
2012-1-23,1917671.8946756218
2012-1-24,1931431.186033218
2012-1-25,1926844.0022457223
2012-1-26,1905403.359145015
2012-1-27,1924621.7952200684
2012-1-28,1873460.5928080725
2012-1-29,1926073.4475449258
2012-1-30,1896645.5614028203
2012-1-31,1946112.314877358
2012-2-1,1861373.8945857673
2012-2-2,1904095.9641924996
2012-2-3,1848401.1176066846
2012-2-4,1909546.5343108864
2012-2-5,1915097.1967298167
2012-2-6,1917281.0145712243
2012-2-7,1969091.6747244324
2012-2-8,1948979.295422137
2012-2-9,1937933.149954732
2012-2-10,1964090.9154625055
2012-2-11,2027001.7004597837
2012-2-12,2046577.8489777574
2012-2-13,2042391.795597345
2012-2-14,2043976.116874985
2012-2-15,2101300.85601168
2012-2-16,2030511.0510779428
2012-2-17,2082448.8132907632
2012-2-18,2161521.6750885705
2012-2-19,2135337.89703466
2012-2-20,2148399.7955443533
2012-2-21,2147753.0416945037
2012-2-22,2153366.4636560036
2012-2-23,2211459.5832573017
2012-2-24,2211240.7593152714
2012-2-25,2196686.0442218273
2012-2-26,2270842.6049360703
2012-2-27,2267003.727685098
2012-2-28,2257573.851175543
2012-2-29,2285498.2546761823
2012-3-1,2204968.935305808
2012-3-2,2221308.856593791
2012-3-3,2205510.0481927744
2012-3-4,2232948.5534778764
2012-3-5,2211837.374400705
2012-3-6,2169640.8020109083
2012-3-7,2225709.152860567
2012-3-8,2235175.052045468
2012-3-9,2203152.9977039066
2012-3-10,2238021.494046811
2012-3-11,2209429.271995403
2012-3-12,2231105.5882871673
2012-3-13,2156924.3039623215
2012-3-14,2250453.3212568695
2012-3-15,2205207.745309962
2012-3-16,2220712.099635358
2012-3-17,2175723.2562657134
2012-3-18,2224563.30896802
2012-3-19,2221610.8460289775
2012-3-20,2169373.7469680593
2012-3-21,2155409.8874273803
2012-3-22,2237324.1562568382
2012-3-23,2216457.3237631824
2012-3-24,2178361.2151078866
2012-3-25,2169704.967851795
2012-3-26,2245812.484245997
2012-3-27,2136204.980792336
2012-3-28,2238778.2958600987
2012-3-29,2194503.3100496293
2012-3-30,2176857.2670501205
2012-3-31,2165365.4616302545
2012-4-1,2153175.3646403146
2012-4-2,2164319.5426751543
2012-4-3,2199175.1442083903
2012-4-4,2245796.206771075
2012-4-5,2292750.5021966356
2012-4-6,2210474.21353869
2012-4-7,2252082.3217064524
2012-4-8,2257268.3894589874
2012-4-9,2239038.2251095544
2012-4-10,2333299.878512282
2012-4-11,2336220.6933388817
2012-4-12,2335312.420349319
2012-4-13,2326703.1907692226
2012-4-14,2338753.49139738
2012-4-15,2385008.043129146
2012-4-16,2391312.9027571836
2012-4-17,2383487.664033172
2012-4-18,2391220.524374048
2012-4-19,2398433.485942265
2012-4-20,2453003.000236592
2012-4-21,2477075.0520953857
2012-4-22,2509677.008973107
2012-4-23,2504028.3978748326
2012-4-24,2495744.5041043586
2012-4-25,2479060.2958791433
2012-4-26,2505619.9348036954
2012-4-27,2602692.373378893
2012-4-28,2553585.4428100195
2012-4-29,2578795.8725171667
2012-4-30,2575489.331272746
2012-5-1,2531233.2974309935
2012-5-2,2595084.002843378
2012-5-3,2580127.5213281177
2012-5-4,2540558.944846363
2012-5-5,2580763.5562422154
2012-5-6,2586441.5114730257
2012-5-7,2616521.0045633675
2012-5-8,2582260.1806679643
2012-5-9,2557163.232573985
2012-5-10,2555488.2172385887
2012-5-11,2567910.297827009
2012-5-12,2618960.301061097
2012-5-13,2608247.9346178668
2012-5-14,2580199.5841762647
2012-5-15,2569440.094953394
2012-5-16,2631971.0167440865
2012-5-17,2613372.5153727224
2012-5-18,2657074.491847701
2012-5-19,2629572.9741683467
2012-5-20,2603795.125686993
2012-5-21,2640420.972426576
2012-5-22,2601949.842505594
2012-5-23,2618749.697655493
2012-5-24,2723287.8582128766
2012-5-25,2675426.950117266
2012-5-26,2674851.14693277
2012-5-27,2651981.21532129
2012-5-28,2720043.4057143754
2012-5-29,2637721.544433015
2012-5-30,2708381.415790981
2012-5-31,2675881.0228795344
2012-6-1,2636238.7796560135
2012-6-2,2650932.0260320315
2012-6-3,2653372.8903110772
2012-6-4,2647220.4316905467
2012-6-5,2616672.5543646812
2012-6-6,2629812.7308783485
2012-6-7,2589219.131861432
2012-6-8,2614856.8406795557
2012-6-9,2629495.8714209246
2012-6-10,2629893.037862332
2012-6-11,2689848.879059403
2012-6-12,2702257.82035222
2012-6-13,2657479.8936333386
2012-6-14,2707554.248930824
2012-6-15,2683461.7970924363
2012-6-16,2703830.28649383
2012-6-17,2697891.028023315
2012-6-18,2677782.412882816
2012-6-19,2664279.6464265883
2012-6-20,2666743.8126678374
2012-6-21,2665491.6906575146
2012-6-22,2651754.455861056
2012-6-23,2700454.6654693107
2012-6-24,2711839.453796528
2012-6-25,2740452.9478322305
2012-6-26,2689287.0630580666
2012-6-27,2671903.4597527054
2012-6-28,2738769.3030216917
2012-6-29,2692911.056778623
2012-6-30,2690223.2051139986
2012-7-1,2641634.3050537445
2012-7-2,2637785.1917948155
2012-7-3,2595553.1682762434
2012-7-4,2666373.630191415
2012-7-5,2622193.3985452293
2012-7-6,2574135.8484115396
2012-7-7,2571570.753059298
2012-7-8,2592963.2403249247
2012-7-9,2663284.9153524516
2012-7-10,2556825.512825546
2012-7-11,2552913.1357822632
2012-7-12,2562423.9769454333
2012-7-13,2578851.1214764123
2012-7-14,2539484.974768638
2012-7-15,2514271.9409450493
2012-7-16,2514502.280003499
2012-7-17,2514674.6057846495
2012-7-18,2550155.3799884752
2012-7-19,2498198.967465947
2012-7-20,2543247.7082122853
2012-7-21,2430321.7569929445
2012-7-22,2486329.83553817
2012-7-23,2456393.178582936
2012-7-24,2428360.343924143
2012-7-25,2447204.46500449
2012-7-26,2395925.9444648894
2012-7-27,2409661.398282425
2012-7-28,2403853.0750599643
2012-7-29,2434621.773625927
2012-7-30,2334739.900374262
2012-7-31,2443543.1289596306
2012-8-1,2326821.331780435
2012-8-2,2430397.903729969
2012-8-3,2370289.876436823
2012-8-4,2469960.9051584746
2012-8-5,2476518.1261050305
2012-8-6,2416611.3108823304
2012-8-7,2429669.5673712194
2012-8-8,2468895.8004134893
2012-8-9,2563596.677395758
2012-8-10,2566117.69437198
2012-8-11,2569936.0789758908
2012-8-12,2566191.7433994613
2012-8-13,2637366.533762303
2012-8-14,2662434.209842166
2012-8-15,2676506.133632949
2012-8-16,2716757.6580959535
2012-8-17,2741306.242514957
2012-8-18,2740890.7821639106
2012-8-19,2758076.46316179
2012-8-20,2808564.2277228422
2012-8-21,2823907.3461928032
2012-8-22,2803272.9983472894
2012-8-23,2771012.254364779
2012-8-24,2859856.4499184447
2012-8-25,2891146.292467913
2012-8-26,2953388.8208203493
2012-8-27,2927170.1271142997
2012-8-28,2985953.766298342
2012-8-29,2936242.392582586
2012-8-30,3074579.67631212
2012-8-31,3031181.112960923
2012-9-1,2979046.148434307
2012-9-2,3034885.4474388123
2012-9-3,2936310.9601672036
2012-9-4,2975634.6486811005
2012-9-5,2995397.1826356454
2012-9-6,3019075.8154410156
2012-9-7,3010067.4213832594
2012-9-8,3017417.740112634
2012-9-9,3064789.313763025
2012-9-10,3077698.4017260564
2012-9-11,3048501.304334719
2012-9-12,3093061.468560232
2012-9-13,3007570.9829602544
2012-9-14,3072471.0639184294
2012-9-15,3005463.587806312
2012-9-16,3131301.9877894665
2012-9-17,3024781.854304076
2012-9-18,2993049.1781044104
2012-9-19,3025173.300563464
2012-9-20,2985426.1632438623
2012-9-21,3014743.1372151338
2012-9-22,2959751.674272989
2012-9-23,2990987.9236117303
2012-9-24,3114500.672003503
2012-9-25,3047802.8643669235
2012-9-26,3020292.508658139
2012-9-27,3100153.4864559905
2012-9-28,3146197.327522362
2012-9-29,3106713.544370107
2012-9-30,3096107.340726245
2012-10-1,2988220.11428089
2012-10-2,2880690.81775668
2012-10-3,2919262.6178999995
2012-10-4,2852945.64009109
2012-10-5,2890504.337159158
2012-10-6,2869573.3370569884
2012-10-7,2833581.899328916
2012-10-8,2832592.6030762796
2012-10-9,2794460.0880446024
2012-10-10,2811211.475851504
2012-10-11,2756971.555034363
2012-10-12,2725544.18073522
2012-10-13,2729514.1608540565
2012-10-14,2667337.7542741285
2012-10-15,2627414.413289344
2012-10-16,2634409.3941968568
2012-10-17,2600375.002461926
2012-10-18,2550827.61656185
2012-10-19,2578542.675005848
2012-10-20,2524063.890219413
2012-10-21,2539760.279436821
2012-10-22,2499772.0612718454
2012-10-23,2524410.862107254
2012-10-24,2475348.6854302627
2012-10-25,2443108.0985457795
2012-10-26,2399472.0791033534
2012-10-27,2392148.003659969
2012-10-28,2366843.598383276
2012-10-29,2332063.4705814
2012-10-30,2360340.282542177
2012-10-31,2358074.4279349805
2012-11-1,2237697.770124443
2012-11-2,2288404.8208650947
2012-11-3,2292649.1430628076
2012-11-4,2310419.5027987296
2012-11-5,2367841.204440567
2012-11-6,2296264.7792768604
2012-11-7,2333384.931786849
2012-11-8,2409258.8758389675
2012-11-9,2385912.329163895
2012-11-10,2418924.3221017513
2012-11-11,2378369.736006692
2012-11-12,2405407.029963705
2012-11-13,2383705.727764505
2012-11-14,2461597.1599386353
2012-11-15,2392454.4715734487
2012-11-16,2475299.589259663
2012-11-17,2453892.7445672704
2012-11-18,2465635.40149982
2012-11-19,2519326.8266928387
2012-11-20,2506553.2824894204
2012-11-21,2472544.1540185018
2012-11-22,2521366.9377880907
2012-11-23,2516743.7050972837
2012-11-24,2586436.0079634413
2012-11-25,2614532.4167966945
2012-11-26,2599747.880907462
2012-11-27,2580363.2990119383
2012-11-28,2607950.5576374955
2012-11-29,2619364.8591068718
2012-11-30,2622523.1362342387
2012-12-1,2605235.405004472
2012-12-2,2610619.7265371615
2012-12-3,2633648.734877976
2012-12-4,2589099.713918708
2012-12-5,2645971.289187644
2012-12-6,2669604.489074179
2012-12-7,2635568.601732759
2012-12-8,2698183.405776427
2012-12-9,2653732.1410703664
2012-12-10,2664893.7355631064
2012-12-11,2628005.968438702
2012-12-12,2741603.113852184
2012-12-13,2658673.216681493
2012-12-14,2741948.3007648485
2012-12-15,2722267.7418075018
2012-12-16,2738417.841605176
2012-12-17,2737651.9739592676
2012-12-18,2774000.676984261
2012-12-19,2741427.8252237802
2012-12-20,2793509.341534334
2012-12-21,2798600.11817817
2012-12-22,2801029.7213005554
2012-12-23,2780957.249363561
2012-12-24,2749079.1741185198
2012-12-25,2848268.6339520104
2012-12-26,2830307.850486443
2012-12-27,2866024.510222573
2012-12-28,2886849.7620448414
2012-12-29,2858203.456555034
2012-12-30,2860786.5199249727
2012-12-31,2873757.073227829
2013-1-1,2769360.8382044747
2013-1-2,2847403.7327811127
2013-1-3,2851981.0918173287
2013-1-4,2907957.550254174
2013-1-5,2761198.6790512092
2013-1-6,2793162.2873323453
2013-1-7,2850726.4932387024
2013-1-8,2805960.951046554
2013-1-9,2814722.8155090106
2013-1-10,2895075.3632634096
2013-1-11,2837210.585535801
2013-1-12,2852589.1881374638
2013-1-13,2814965.59228345
2013-1-14,2800703.7006336134
2013-1-15,2886867.7806312256
2013-1-16,2795749.2065777765
2013-1-17,2877312.2655722476
2013-1-18,2859496.7099670386
2013-1-19,2853469.5198466545
2013-1-20,2848260.2923684358
2013-1-21,2824268.572778425
2013-1-22,2845654.1289447257
2013-1-23,2853334.7518850495
2013-1-24,2841581.0669548856
2013-1-25,2831919.1022962723
2013-1-26,2921102.363081716
2013-1-27,2887054.250145895
2013-1-28,2852900.1410585125
2013-1-29,2875691.812528335
2013-1-30,2880747.9220997104
2013-1-31,2827595.6501630293
2013-2-1,2750759.7702379134
2013-2-2,2783165.128758918
2013-2-3,2826666.0090911784
2013-2-4,2733906.5324374526
2013-2-5,2748405.685766367
2013-2-6,2726135.474707281
2013-2-7,2675239.050598494
2013-2-8,2711298.129659359
2013-2-9,2683198.051125058
2013-2-10,2696625.266961456
2013-2-11,2619681.120276086
2013-2-12,2619378.6629791786
2013-2-13,2592223.3892792948
2013-2-14,2577588.86884756
2013-2-15,2570649.7344560823
2013-2-16,2564914.452029806
2013-2-17,2571562.278019633
2013-2-18,2543321.178905655
2013-2-19,2542664.027648441
2013-2-20,2497366.781441193
2013-2-21,2503939.7984039253
2013-2-22,2466109.170910957
2013-2-23,2459166.9974976103
2013-2-24,2428506.0510098333
2013-2-25,2449408.1665857127
2013-2-26,2392009.117302579
2013-2-27,2411987.023638886
2013-2-28,2383814.606218797
2013-3-1,2327345.2373521808
2013-3-2,2264395.2261246443
2013-3-3,2317928.0337080434
2013-3-4,2316478.1418362786
2013-3-5,2316369.273583375
2013-3-6,2261733.1596543505
2013-3-7,2292144.85045678
2013-3-8,2270160.8997397134
2013-3-9,2293324.9017405887
2013-3-10,2302065.863581056
2013-3-11,2295775.610048895
2013-3-12,2304624.839749316
2013-3-13,2258587.9868308506
2013-3-14,2331477.2874501497
2013-3-15,2255205.667710201
2013-3-16,2253154.159569318
2013-3-17,2223041.2978010094
2013-3-18,2233244.7191234143
2013-3-19,2222864.8592961435
2013-3-20,2188710.93485845
2013-3-21,2222951.6398400613
2013-3-22,2220311.8266332475
2013-3-23,2232872.885110357
2013-3-24,2226326.4615078066
2013-3-25,2236356.9192805937
2013-3-26,2230633.8255928955
2013-3-27,2178286.184550649
2013-3-28,2230689.7901016627
2013-3-29,2221613.549471777
2013-3-30,2170877.860144527
2013-3-31,2139973.6531478204
2013-4-1,2177858.94739619
2013-4-2,2145994.208912676
2013-4-3,2183364.411205453
2013-4-4,2230221.329354834
2013-4-5,2234260.525345552
2013-4-6,2200866.9627462886
2013-4-7,2257900.991777034
2013-4-8,2212033.522916546
2013-4-9,2249137.8666490363
2013-4-10,2269314.99930204
2013-4-11,2272375.4509326406
2013-4-12,2284285.1875773426
2013-4-13,2277815.3795130053
2013-4-14,2308495.4764648215
2013-4-15,2340455.967605397
2013-4-16,2349142.824290035
2013-4-17,2351591.6506959116
2013-4-18,2388493.369046797
2013-4-19,2426859.32320843
2013-4-20,2380306.023822371
2013-4-21,2430618.2789852554
2013-4-22,2411994.2465470107
2013-4-23,2457497.285423114
2013-4-24,2441740.8147505852
2013-4-25,2467964.018313069
2013-4-26,2504743.5452262745
2013-4-27,2501632.4481732873
2013-4-28,2500567.979156449
2013-4-29,2491515.1199859595
2013-4-30,2580633.7770890384
2013-5-1,2460945.7301542833
2013-5-2,2553921.141874457
2013-5-3,2467477.7500509736
2013-5-4,2561668.652743494
2013-5-5,2619249.1958069047
2013-5-6,2594871.1612310885
2013-5-7,2596400.696500009
2013-5-8,2639704.4302176163
2013-5-9,2646638.7169857863
2013-5-10,2648160.932206642
2013-5-11,2685599.4288096265
2013-5-12,2716148.509494858
2013-5-13,2661979.725586924
2013-5-14,2712399.30794964
2013-5-15,2795908.375385303
2013-5-16,2825645.13131009
2013-5-17,2760566.963487684
2013-5-18,2791575.014776576
2013-5-19,2829923.4009069046
2013-5-20,2935437.0729572806
2013-5-21,2950173.5828098515
2013-5-22,3007469.3958047475
2013-5-23,2949953.661652475
2013-5-24,2960959.159053804
2013-5-25,3021690.0119911334
2013-5-26,2939949.2010771884
2013-5-27,3084684.7049851525
2013-5-28,3020002.225837807
2013-5-29,3120082.6640158463
2013-5-30,3075985.251460447
2013-5-31,3103928.0326039395
2013-6-1,3057519.992839832
2013-6-2,3037688.5324942498
2013-6-3,2996897.6382445944
2013-6-4,2995683.1225879504
2013-6-5,2999631.8041082006
2013-6-6,2983264.942228738
2013-6-7,3000306.5126647316
2013-6-8,3013817.1045048307
2013-6-9,2988346.573431729
2013-6-10,2949536.105768151
2013-6-11,2954915.9985304936
2013-6-12,2995687.7396142874
2013-6-13,2974307.6040595025
2013-6-14,2983143.5025732154
2013-6-15,2945571.105311328
2013-6-16,2976793.1999449716
2013-6-17,2896290.376019019
2013-6-18,2917467.813243518
2013-6-19,2894472.57474156
2013-6-20,2921826.787623189
2013-6-21,2901653.0134039545
2013-6-22,2925782.857164535
2013-6-23,2866101.709615807
2013-6-24,2941933.2100251606
2013-6-25,2888510.405200782
2013-6-26,2889169.6140359556
2013-6-27,2814227.1606669337
2013-6-28,2851577.306424615
2013-6-29,2823830.984902047
2013-6-30,2914126.7640149314
2013-7-1,2774341.3631487614
2013-7-2,2771678.767101932
2013-7-3,2703322.176867603
2013-7-4,2713990.5935081774
2013-7-5,2712041.514517588
2013-7-6,2648131.963728049
2013-7-7,2658628.265874002
2013-7-8,2616769.1720006363
2013-7-9,2625846.032779285
2013-7-10,2607474.2539326954
2013-7-11,2544175.474621719
2013-7-12,2530971.296828507
2013-7-13,2565418.5900459317
2013-7-14,2489877.7728502066
2013-7-15,2482884.6729159416
2013-7-16,2444902.6789116394
2013-7-17,2453152.86034159
2013-7-18,2412708.0118818996
2013-7-19,2325210.949124695
2013-7-20,2328991.927605921
2013-7-21,2297933.047018851
2013-7-22,2335632.56532049
2013-7-23,2322508.7744502276
2013-7-24,2248465.309562129
2013-7-25,2201124.072237048
2013-7-26,2246515.546263281
2013-7-27,2136853.3814937277
2013-7-28,2136976.135092343
2013-7-29,2123786.8950579106
2013-7-30,2112989.206239106
2013-7-31,2117713.2292341758
2013-8-1,2046689.9819725342
2013-8-2,2067773.0018505307
2013-8-3,2030636.1249423546
2013-8-4,2095675.7812097268
2013-8-5,2099766.3409028254
2013-8-6,2109992.695916868
2013-8-7,2084781.7218939632
2013-8-8,2067639.9162732363
2013-8-9,2087044.6810625743
2013-8-10,2135392.3735820237
2013-8-11,2131964.8826874876
2013-8-12,2103733.1329888874
2013-8-13,2148381.4052597797
2013-8-14,2138366.0044678613
2013-8-15,2148409.709136788
2013-8-16,2124896.5546748717
2013-8-17,2146688.122554443
2013-8-18,2143749.936898957
2013-8-19,2207459.730143052
2013-8-20,2193692.5893225144
2013-8-21,2181080.2783058663
2013-8-22,2194316.8022858794
2013-8-23,2185244.398104645
2013-8-24,2218100.6743046185
2013-8-25,2197545.3160949866
2013-8-26,2168543.434189329
2013-8-27,2255684.9198521655
2013-8-28,2239423.34332131
2013-8-29,2274502.1313286466
2013-8-30,2239792.622303583
2013-8-31,2255235.917623045
2013-9-1,2220573.5323662884
2013-9-2,2201075.24736271
2013-9-3,2166979.795006227
2013-9-4,2236622.790204393
2013-9-5,2235834.0138109894
2013-9-6,2214014.7624432077
2013-9-7,2254412.7790413355
2013-9-8,2338235.5862408206
2013-9-9,2268800.397709103
2013-9-10,2292507.6538433773
2013-9-11,2278130.460252247
2013-9-12,2299516.5123716667
2013-9-13,2347425.1560644144
2013-9-14,2307754.9491736377
2013-9-15,2369141.5889285807
2013-9-16,2336721.9139339626
2013-9-17,2348953.71347755
2013-9-18,2422617.990560575
2013-9-19,2371948.1534079458
2013-9-20,2425180.2197805434
2013-9-21,2432470.5918726707
2013-9-22,2432290.4696725877
2013-9-23,2405140.4930333192
2013-9-24,2480291.934603809
2013-9-25,2459619.8377592885
2013-9-26,2486165.19563003
2013-9-27,2512239.6536922734
2013-9-28,2484645.5046881624
2013-9-29,2528003.0465576686
2013-9-30,2502643.282971728
2013-10-1,2504775.903033256
2013-10-2,2502681.6631165273
2013-10-3,2481045.931374555
2013-10-4,2460327.482815624
2013-10-5,2387817.6534197386
2013-10-6,2437955.843466293
2013-10-7,2445462.81359144
2013-10-8,2509346.629839361
2013-10-9,2443060.3225179208
2013-10-10,2377396.191631206
2013-10-11,2413387.749897034
2013-10-12,2403387.414655554
2013-10-13,2361567.2661017585
2013-10-14,2367284.2666150476
2013-10-15,2334815.0307123275
2013-10-16,2380051.1693293476
2013-10-17,2380648.9652228323
2013-10-18,2307768.6128639425
2013-10-19,2366560.9585684543
2013-10-20,2352903.29913762
2013-10-21,2309277.002688561
2013-10-22,2340091.376104359
2013-10-23,2287241.4594584717
2013-10-24,2365987.232466383
2013-10-25,2241316.019772796
2013-10-26,2294526.5961988126
2013-10-27,2293998.6914526373
2013-10-28,2308096.700288443
2013-10-29,2317723.4668263337
2013-10-30,2254153.6320011592
2013-10-31,2277446.729584249
2013-11-1,2271884.7836099104
2013-11-2,2286615.0390631654
2013-11-3,2300380.645481442
2013-11-4,2251204.276133035
2013-11-5,2265573.602941969
2013-11-6,2312384.307291778
2013-11-7,2372921.5843324433
2013-11-8,2315281.0255792495
2013-11-9,2382363.954552961
2013-11-10,2377460.534743053
2013-11-11,2384121.9107486494
2013-11-12,2447100.3958020974
2013-11-13,2404248.5883064438
2013-11-14,2442487.622539617
2013-11-15,2520045.8267767797
2013-11-16,2466447.5097791622
2013-11-17,2475390.475218239
2013-11-18,2453398.261183977
2013-11-19,2529049.2248228197
2013-11-20,2545237.2285403744
2013-11-21,2597832.8918156344
2013-11-22,2535876.94688725
2013-11-23,2528531.1849079286
2013-11-24,2583429.774841488
2013-11-25,2611341.902992324
2013-11-26,2638678.180080063
2013-11-27,2619616.099913666
2013-11-28,2645904.1847075922
2013-11-29,2652658.4479312846
2013-11-30,2696248.21122332
2013-12-1,2557837.7006999585
