date,money
2011-7-29,848340.5045625039
2011-7-30,857888.4241457894
2011-7-31,865261.9796128164
2011-8-1,842161.6612518237
2011-8-2,858413.0351185404
2011-8-3,869102.862846915
2011-8-4,829462.9944506104
2011-8-5,832731.191504839
2011-8-6,813519.9151984734
2011-8-7,813031.2915555347
2011-8-8,798236.439179364
2011-8-9,820705.6952920748
2011-8-10,840131.4816433879
2011-8-11,823163.5003486216
2011-8-12,816542.4706659302
2011-8-13,850490.9217453075
2011-8-14,793680.6395079243
2011-8-15,770194.8343206982
2011-8-16,794927.5198990183
2011-8-17,783700.0639172477
2011-8-18,812949.2027470632
2011-8-19,767809.3105095094
2011-8-20,783318.0399016696
2011-8-21,786215.1991112347
2011-8-22,770432.3574366699
2011-8-23,781061.4627346297
2011-8-24,740804.4846616688
2011-8-25,747342.6750914428
2011-8-26,761070.3394307285
2011-8-27,759158.3031178312
2011-8-28,725899.9355053051
2011-8-29,720735.5259321467
2011-8-30,724658.8656902901
2011-8-31,713700.5322440028
2011-9-1,712864.0179110665
2011-9-2,712308.7647469935
2011-9-3,701969.3969041343
2011-9-4,685683.0310602916
2011-9-5,703080.0585477097
2011-9-6,680972.5348036432
2011-9-7,676968.5818365832
2011-9-8,676548.3261013372
2011-9-9,675705.2800874772
2011-9-10,685612.4368762219
2011-9-11,681023.3755002045
2011-9-12,663271.358911459
2011-9-13,652140.8422063167
2011-9-14,679768.9525262114
2011-9-15,631847.6633898758
2011-9-16,671080.0667815557
2011-9-17,658596.2801544953
2011-9-18,680724.9536958014
2011-9-19,653474.5606369354
2011-9-20,640787.3249332638
2011-9-21,651369.3697714786
2011-9-22,662969.7059404999
2011-9-23,656956.3199962041
2011-9-24,658581.5776058403
2011-9-25,649033.6109294131
2011-9-26,639609.8624424506
2011-9-27,620444.067791257
2011-9-28,612070.8207258186
2011-9-29,623726.4615108456
2011-9-30,609101.4966699636
2011-10-1,606427.5419412304
2011-10-2,625013.0887846
2011-10-3,600479.3989585211
2011-10-4,631550.4474545517
2011-10-5,615345.0707403856
2011-10-6,610974.7489759316
2011-10-7,615970.2427404271
2011-10-8,625992.6304375441
2011-10-9,614588.5979482176
2011-10-10,625561.9334424477
2011-10-11,640358.672599459
2011-10-12,633159.2719306567
2011-10-13,637638.8275032721
2011-10-14,637954.1314713827
2011-10-15,639871.7018370304
2011-10-16,661474.9422109119
2011-10-17,656137.8151294116
2011-10-18,661994.255363806
2011-10-19,658666.6814036716
2011-10-20,674186.2649842172
2011-10-21,649699.0410878477
2011-10-22,660186.2318713051
2011-10-23,689267.3152217632
2011-10-24,634976.421204467
2011-10-25,621447.7875719407
2011-10-26,623279.4302728449
2011-10-27,668137.0228619761
2011-10-28,638414.5232750224
2011-10-29,675741.4010583038
2011-10-30,679987.2435821387
2011-10-31,675626.3191399643
2011-11-1,676084.7637696385
2011-11-2,667364.2025922211
2011-11-3,699594.3595102134
2011-11-4,678176.0200981147
2011-11-5,690749.7862458611
2011-11-6,671615.9412028436
2011-11-7,677397.3880872115
2011-11-8,663759.7645834921
2011-11-9,677017.1763608928
2011-11-10,694370.0681491347
2011-11-11,716807.7263939601
2011-11-12,670714.7604625237
2011-11-13,686153.7178061494
2011-11-14,703721.8230483998
2011-11-15,714904.6240580705
2011-11-16,676451.9581529716
2011-11-17,733208.6160767952
2011-11-18,734463.8530723441
2011-11-19,670320.8826932411
2011-11-20,719093.7321351722
2011-11-21,689286.4904700514
2011-11-22,739640.7327513199
2011-11-23,699768.6329078425
2011-11-24,701262.6818361846
2011-11-25,725748.0518984022
2011-11-26,722136.2955666528
2011-11-27,744883.104135874
2011-11-28,717293.6750942604
2011-11-29,754469.9045191106
2011-11-30,741466.3473484552
2011-12-1,738143.0731209358
2011-12-2,688464.2005333892
2011-12-3,727910.8459069935
2011-12-4,718772.986946011
2011-12-5,721258.7006769018
2011-12-6,679386.5870726714
2011-12-7,699867.2761013964
2011-12-8,703863.4436679519
2011-12-9,692525.6327375964
2011-12-10,655884.7945561652
2011-12-11,700426.3872281351
2011-12-12,693490.4900935467
2011-12-13,648723.6736283804
2011-12-14,689404.6743267243
2011-12-15,653167.4258582602
2011-12-16,679090.4277077632
2011-12-17,703374.0429102853
2011-12-18,646290.0909770952
2011-12-19,650670.753826413
2011-12-20,623105.6089266484
2011-12-21,668791.6793089625
2011-12-22,644020.2946292446
2011-12-23,654294.3271419931
2011-12-24,656319.0144737507
2011-12-25,613774.3008679894
2011-12-26,652340.4368387435
2011-12-27,638600.8042348964
2011-12-28,607217.9242156856
2011-12-29,641766.1001758828
2011-12-30,601328.0773540572
2011-12-31,629747.1819966981
2012-1-1,625608.1914023616
2012-1-2,606490.0947080804
2012-1-3,634273.8466198106
2012-1-4,565640.858090936
2012-1-5,591544.6362525343
2012-1-6,593598.0387466742
2012-1-7,580881.5470224222
2012-1-8,585769.606005507
2012-1-9,598020.151552031
2012-1-10,599120.5287392526
2012-1-11,595127.469368897
2012-1-12,601677.2682082345
2012-1-13,580913.3100779087
2012-1-14,630342.0401124888
2012-1-15,603931.1344559693
2012-1-16,571154.7042951621
2012-1-17,598553.2749275396
2012-1-18,591676.6761933599
2012-1-19,594651.2553591558
2012-1-20,606669.5048193758
2012-1-21,586345.1860210252
2012-1-22,601439.8798735106
2012-1-23,579865.4709660355
2012-1-24,599371.610805825
2012-1-25,592044.6165920483
2012-1-26,592637.2255392154
2012-1-27,586476.7187568862
2012-1-28,587150.3007922807
2012-1-29,585556.5010102963
2012-1-30,594035.354967494
2012-1-31,571642.9168875011
2012-2-1,573882.0644744318
2012-2-2,580115.4939516505
2012-2-3,588587.1722785967
2012-2-4,583498.0206546303
2012-2-5,590413.4057238739
2012-2-6,573024.4249348914
2012-2-7,595224.8310219297
2012-2-8,597864.1538280064
2012-2-9,582721.9634019244
2012-2-10,620236.8867910099
2012-2-11,605963.2785080596
2012-2-12,602586.2813822409
2012-2-13,604964.5558130257
2012-2-14,604295.0162544638
2012-2-15,603344.9781653723
2012-2-16,613822.4800674034
2012-2-17,629583.0350596192
2012-2-18,639180.7407541161
2012-2-19,622269.4094741371
2012-2-20,659872.448764504
2012-2-21,631849.4123832035
2012-2-22,659072.6764529949
2012-2-23,680178.544045614
2012-2-24,668193.094658441
2012-2-25,658752.6851290948
2012-2-26,672265.3968415717
2012-2-27,684434.0646332186
2012-2-28,689609.2863876164
2012-2-29,678812.2939068424
2012-3-1,666152.2975393643
2012-3-2,684089.8442204903
2012-3-3,660628.1242179516
2012-3-4,668330.5066468404
2012-3-5,663043.1248950392
2012-3-6,658018.671357035
2012-3-7,668787.2947825241
2012-3-8,668750.276465873
2012-3-9,673310.4007358773
2012-3-10,709258.7111098357
2012-3-11,674525.5945182701
2012-3-12,689439.337208802
2012-3-13,634405.9357894652
2012-3-14,688265.8051743805
2012-3-15,655972.1666629254
2012-3-16,656784.0649697167
2012-3-17,687777.1041630113
2012-3-18,649857.371555014
2012-3-19,636812.8356205557
2012-3-20,671103.8178648875
2012-3-21,662743.9490174088
2012-3-22,666231.1740790814
2012-3-23,676976.0650950556
2012-3-24,654710.9913127375
2012-3-25,690269.3392253314
2012-3-26,642108.2258646842
2012-3-27,660042.3605661461
2012-3-28,656329.1792080997
2012-3-29,661585.8110204731
2012-3-30,698364.9679334795
2012-3-31,649431.5426543361
2012-4-1,654400.799561017
2012-4-2,673493.8545940539
2012-4-3,675978.6770985667
2012-4-4,688450.3048934542
2012-4-5,658645.4342367369
2012-4-6,683020.0618773447
2012-4-7,692676.9259741494
2012-4-8,684046.7743749744
2012-4-9,666898.8379772878
2012-4-10,709593.1967833973
2012-4-11,718227.963323451
2012-4-12,707515.3763085484
2012-4-13,721212.8941541931
2012-4-14,722755.3222736858
2012-4-15,738300.8412629652
2012-4-16,721954.8228709446
2012-4-17,735538.5989023354
2012-4-18,762674.8111058135
2012-4-19,707532.749882929
2012-4-20,769664.2496904114
2012-4-21,730151.87249984
2012-4-22,771156.3401555885
2012-4-23,747290.4229607937
2012-4-24,732331.2495953828
2012-4-25,768198.4027412678
2012-4-26,762431.7244982885
2012-4-27,785288.2746132679
2012-4-28,771347.803498252
2012-4-29,781052.4063176005
2012-4-30,799192.6737073106
2012-5-1,782441.1160325167
2012-5-2,769609.2161872012
2012-5-3,787128.105806513
2012-5-4,766747.8884689736
2012-5-5,794065.4436845686
2012-5-6,820878.1849545996
2012-5-7,790875.0950992969
2012-5-8,784535.7952430951
2012-5-9,790331.9353456916
2012-5-10,811030.8064282844
2012-5-11,772905.185165572
2012-5-12,807265.2704960302
2012-5-13,774638.0699674196
2012-5-14,774790.7404156468
2012-5-15,824712.7052077978
2012-5-16,796089.4185454382
2012-5-17,789092.3088364884
2012-5-18,786118.0606249482
2012-5-19,795994.6138016973
2012-5-20,815169.405279566
2012-5-21,790358.0263059872
2012-5-22,771985.2660397819
2012-5-23,838853.4972979232
2012-5-24,793217.026719218
2012-5-25,833075.0868074205
2012-5-26,811573.8622270187
2012-5-27,804385.3616692153
2012-5-28,846249.3795045756
2012-5-29,820835.9801594068
2012-5-30,817544.354400925
2012-5-31,819400.2707528847
2012-6-1,847724.538365109
2012-6-2,816891.4147450596
2012-6-3,760283.7020765562
2012-6-4,814220.4296280291
2012-6-5,801651.3204447473
2012-6-6,804778.841364217
2012-6-7,801095.081551525
2012-6-8,790092.9828920908
2012-6-9,802129.4787443717
2012-6-10,798464.6783572529
2012-6-11,835470.0899874704
2012-6-12,784197.2807955148
2012-6-13,822248.98625564
2012-6-14,819003.7246476599
2012-6-15,817139.472121482
2012-6-16,826349.7513037251
2012-6-17,793030.7608975621
2012-6-18,841160.306747751
2012-6-19,814726.250263839
2012-6-20,836702.3339713298
2012-6-21,835814.0282690817
2012-6-22,826350.7291968227
2012-6-23,792000.0985049603
2012-6-24,777307.5574363865
2012-6-25,805027.1078828489
2012-6-26,813742.7185537246
2012-6-27,840217.4475165025
2012-6-28,816556.8812666993
2012-6-29,836677.7625188866
2012-6-30,804274.3218711807
2012-7-1,815018.6050320322
2012-7-2,815202.7225460693
2012-7-3,798796.3151556567
2012-7-4,845504.7563022199
2012-7-5,796026.3322270483
2012-7-6,792225.2561033769
2012-7-7,772402.4812577763
2012-7-8,799673.5239861693
2012-7-9,809472.2588639259
2012-7-10,818292.7976867184
2012-7-11,766022.3086802268
2012-7-12,791031.2859412021
2012-7-13,781080.3522481249
2012-7-14,790579.6896735356
2012-7-15,781752.1159640317
2012-7-16,768481.6046431237
2012-7-17,769950.6895722053
2012-7-18,782465.2261122896
2012-7-19,772963.197031952
2012-7-20,744585.7095668847
2012-7-21,753831.937282424
2012-7-22,742528.5069836793
2012-7-23,719424.9952907603
2012-7-24,740795.5841135983
2012-7-25,728856.8684533198
2012-7-26,754305.9114465356
2012-7-27,719421.3335237801
2012-7-28,731560.5318630891
2012-7-29,737959.7419055036
2012-7-30,744546.1252367005
2012-7-31,741332.6691513167
2012-8-1,686393.412218305
2012-8-2,732499.2734294923
2012-8-3,743427.4984574866
2012-8-4,704517.9952156924
2012-8-5,771407.6266421926
2012-8-6,739320.9351787829
2012-8-7,762698.2068473591
2012-8-8,759951.8238797791
2012-8-9,768167.4341349255
2012-8-10,786543.2441755264
2012-8-11,806803.9930645379
2012-8-12,806127.3977307467
2012-8-13,812225.8416334122
2012-8-14,822050.5661437438
2012-8-15,780589.7121257463
2012-8-16,827562.7184233745
2012-8-17,856672.7211088375
2012-8-18,831383.493588079
2012-8-19,817153.7397253811
2012-8-20,815099.2971631737
2012-8-21,840953.9815682468
2012-8-22,842379.2637568079
2012-8-23,891390.3664010451
2012-8-24,875778.0091170572
2012-8-25,915424.3693510804
2012-8-26,901779.2260726554
2012-8-27,860630.6457906164
2012-8-28,910515.3192180891
2012-8-29,899587.0524090573
2012-8-30,931667.964247839
2012-8-31,924744.8575273323
2012-9-1,880963.0726923519
2012-9-2,903981.5964236569
2012-9-3,918875.8584870568
2012-9-4,914925.3059939946
2012-9-5,963333.9163350192
2012-9-6,924067.3375204541
2012-9-7,898428.0530878311
2012-9-8,912654.917158963
2012-9-9,930193.9492613269
2012-9-10,934450.9496453342
2012-9-11,912683.6070991455
2012-9-12,926197.0153082156
2012-9-13,949907.7290825393
2012-9-14,922262.247389284
2012-9-15,927784.5736547667
2012-9-16,919077.8725385985
2012-9-17,923293.0147712604
2012-9-18,923363.0158806675
2012-9-19,915919.1957556049
2012-9-20,930087.1150651278
2012-9-21,924508.669612177
2012-9-22,910987.2843692548
2012-9-23,946567.3846633417
2012-9-24,924760.2081682489
2012-9-25,967909.3759013627
2012-9-26,928261.1371485762
2012-9-27,920231.3072658513
2012-9-28,946335.0246729003
2012-9-29,975380.4624633167
2012-9-30,923045.8674699428
2012-10-1,939943.2096570379
2012-10-2,889564.7141868005
2012-10-3,940482.1340065975
2012-10-4,903754.3873460416
2012-10-5,892455.7206018387
2012-10-6,845662.1520710543
2012-10-7,873174.7807298484
2012-10-8,856474.5964908549
2012-10-9,845269.3819445265
2012-10-10,856607.2356817552
2012-10-11,865446.4424090909
2012-10-12,851437.6765419638
2012-10-13,820014.3754118253
2012-10-14,812303.002453454
2012-10-15,830612.120662927
2012-10-16,808251.1055502411
2012-10-17,783380.2133597395
2012-10-18,757401.964592504
2012-10-19,823254.9658439632
2012-10-20,796464.1146704155
2012-10-21,798205.4487384789
2012-10-22,723448.7638154456
2012-10-23,795828.7478921775
2012-10-24,762550.5643758891
2012-10-25,721195.4025760235
2012-10-26,786312.8922364998
2012-10-27,722871.87500356
2012-10-28,703353.6919060717
2012-10-29,737568.1253634393
2012-10-30,715104.4568847289
2012-10-31,716786.8330231528
2012-11-1,672921.4656398849
2012-11-2,701468.861750859
2012-11-3,684852.6749647591
2012-11-4,688606.1394272033
2012-11-5,736476.1378576509
2012-11-6,714514.0584687783
2012-11-7,685064.9044299179
2012-11-8,736251.2883978614
2012-11-9,736941.0976899182
2012-11-10,716871.5239709696
2012-11-11,749054.0661644714
2012-11-12,750172.1637916975
2012-11-13,722520.2692310269
2012-11-14,750092.0626840399
2012-11-15,768387.3295356671
2012-11-16,782956.0465514702
2012-11-17,765240.0819815365
2012-11-18,762208.0700587726
2012-11-19,733549.2191168703
2012-11-20,774689.1691040555
2012-11-21,742466.3515587873
2012-11-22,774175.7640010125
2012-11-23,773347.0247920996
2012-11-24,737826.2601000773
2012-11-25,737317.4943318358
2012-11-26,805152.7694277219
2012-11-27,804258.6517772297
2012-11-28,788663.7777143122
2012-11-29,832789.4653342501
2012-11-30,770388.7363911632
2012-12-1,780394.7374236924
2012-12-2,801185.3180063332
2012-12-3,801176.7250751606
2012-12-4,803645.2174484113
2012-12-5,790180.7569510952
2012-12-6,808361.9005457916
2012-12-7,825176.8624675283
2012-12-8,810686.7154596555
2012-12-9,810353.9125831982
2012-12-10,807435.6545556478
2012-12-11,805769.895136668
2012-12-12,831651.7603652752
2012-12-13,845223.9903114777
2012-12-14,836205.2822767138
2012-12-15,819366.0795242431
2012-12-16,837712.8140250808
2012-12-17,872235.4043600756
2012-12-18,854772.6404216461
2012-12-19,848484.6640918494
2012-12-20,829837.8025120368
2012-12-21,836599.1606752027
2012-12-22,859842.3381003133
2012-12-23,803354.555453127
2012-12-24,831563.5027411919
2012-12-25,867061.6128632249
2012-12-26,861220.6787923332
2012-12-27,870093.115433885
2012-12-28,901156.6393400045
2012-12-29,861264.5899338115
2012-12-30,862065.8323059644
2012-12-31,871648.2729265548
2013-1-1,858352.1098921173
2013-1-2,858208.0470278168
2013-1-3,867898.6934213587
2013-1-4,907551.3703595939
2013-1-5,863805.5765455477
2013-1-6,848561.8709117936
2013-1-7,879075.8041493179
2013-1-8,889062.7262158638
2013-1-9,846170.8626538917
2013-1-10,865468.1164128932
2013-1-11,856188.9024574102
2013-1-12,873959.9882706578
2013-1-13,867280.3013898677
2013-1-14,830625.8450085039
2013-1-15,822117.363873721
2013-1-16,822489.7256368533
2013-1-17,846206.3596375128
2013-1-18,889337.2992139367
2013-1-19,836235.580061812
2013-1-20,852362.4466785867
2013-1-21,860973.8201508175
2013-1-22,852509.3614518205
2013-1-23,871584.5392956064
2013-1-24,851908.2201267368
2013-1-25,837103.0196322013
2013-1-26,939217.5194794525
2013-1-27,873645.2003134824
2013-1-28,851538.2572698214
2013-1-29,855228.4267946727
2013-1-30,874238.3327189941
2013-1-31,893483.9479852343
2013-2-1,836872.0529189162
2013-2-2,826243.3587290413
2013-2-3,830155.5786608693
2013-2-4,821599.4801330898
2013-2-5,833298.9622761065
2013-2-6,807465.5933647695
2013-2-7,813585.6161790572
2013-2-8,816234.3892798913
2013-2-9,810384.6395192178
2013-2-10,780028.5799220912
2013-2-11,811987.9956617425
2013-2-12,831230.7182935907
2013-2-13,794484.444475481
2013-2-14,797079.3588270518
2013-2-15,799018.1658670068
2013-2-16,765591.8297930988
2013-2-17,762842.845973867
2013-2-18,758371.6585746536
2013-2-19,762404.1004493269
2013-2-20,768218.7481146274
2013-2-21,769445.2958119946
2013-2-22,756634.4504890381
2013-2-23,744111.2425747896
2013-2-24,742179.5266161995
2013-2-25,749674.9062066613
2013-2-26,724509.2210366863
2013-2-27,751279.0832919291
2013-2-28,720234.0809702547
2013-3-1,691522.1033814946
2013-3-2,670184.6554572053
2013-3-3,750563.9012440692
2013-3-4,706563.1668939312
2013-3-5,675046.8497018748
2013-3-6,701702.6456616741
2013-3-7,723615.0222494929
2013-3-8,688878.278941525
2013-3-9,692498.8203265562
2013-3-10,690067.7674199587
2013-3-11,708380.2075850389
2013-3-12,693411.0217072828
2013-3-13,685705.7823244565
2013-3-14,703826.7005103854
2013-3-15,673989.9560850025
2013-3-16,673599.5517583707
2013-3-17,680456.2290169449
2013-3-18,686992.7839990315
2013-3-19,701828.7628085823
2013-3-20,669383.7968657322
2013-3-21,679425.451395448
2013-3-22,671713.3582266473
2013-3-23,654525.4654792222
2013-3-24,695757.0747445106
2013-3-25,704623.2604276084
2013-3-26,670740.651692294
2013-3-27,682596.1570132562
2013-3-28,669204.1323199513
2013-3-29,659069.2432068955
2013-3-30,673694.5263264938
2013-3-31,673805.1842873301
2013-4-1,629048.1945219613
2013-4-2,682347.514144357
2013-4-3,659123.3892286575
2013-4-4,675265.4402755512
2013-4-5,673614.8334169703
2013-4-6,710359.0251747218
2013-4-7,685499.0345367237
2013-4-8,660024.0622055168
2013-4-9,705003.864461018
2013-4-10,704279.2306408774
2013-4-11,689272.3234245017
2013-4-12,710690.0723130279
2013-4-13,703359.3584369655
2013-4-14,713749.6824280672
2013-4-15,740729.1924841923
2013-4-16,700207.1070737438
2013-4-17,731200.8508513956
2013-4-18,746601.186060504
2013-4-19,734632.2153200418
2013-4-20,746505.1398871838
2013-4-21,746793.9668012311
2013-4-22,754386.5188938269
2013-4-23,758416.7330945955
2013-4-24,736139.1468043054
2013-4-25,740395.2318543
2013-4-26,716231.0325106656
2013-4-27,762792.0404299906
2013-4-28,754542.1224877528
2013-4-29,777369.25528493
2013-4-30,748514.5796444789
2013-5-1,724824.4111166436
2013-5-2,783525.1562984064
2013-5-3,782917.4851811334
2013-5-4,779350.9399328673
2013-5-5,780051.953594995
2013-5-6,806667.965391126
2013-5-7,805123.6927671453
2013-5-8,804638.3972170342
2013-5-9,838206.5875106207
2013-5-10,809319.9775694741
2013-5-11,826145.2250581087
2013-5-12,833389.5837628788
2013-5-13,870779.2101554245
2013-5-14,830006.0865333253
2013-5-15,848913.1264209319
2013-5-16,816923.1873152243
2013-5-17,852851.6116197434
2013-5-18,846467.5897901831
2013-5-19,865489.7932466124
2013-5-20,864280.6872714221
2013-5-21,913804.8965968654
2013-5-22,875361.3905135049
2013-5-23,876817.4578065606
2013-5-24,866255.5220858376
2013-5-25,939098.5671011686
2013-5-26,895128.5924760726
2013-5-27,943300.2562820411
2013-5-28,937904.9525200138
2013-5-29,935113.3393685299
2013-5-30,962174.8250611204
2013-5-31,973078.0625823791
2013-6-1,914984.9616982254
2013-6-2,974205.4080746019
2013-6-3,897170.7156546463
2013-6-4,900124.7392612785
2013-6-5,901140.937168225
2013-6-6,907172.1284070344
2013-6-7,947007.5545587945
2013-6-8,919046.0517614598
2013-6-9,875279.1596258167
2013-6-10,920910.6549651691
2013-6-11,888359.7542008186
2013-6-12,922568.2747585406
2013-6-13,901913.7113880384
2013-6-14,856767.5881316427
2013-6-15,880604.9076289305
2013-6-16,863901.759315081
2013-6-17,886575.1792892737
2013-6-18,882509.9290432616
2013-6-19,926120.0421675133
2013-6-20,897842.1697468567
2013-6-21,900017.4389443685
2013-6-22,927773.1285821897
2013-6-23,891085.3977533818
2013-6-24,906496.1736726296
2013-6-25,877627.1139543257
2013-6-26,898907.460752235
2013-6-27,857627.1780121123
2013-6-28,895699.5820912115
2013-6-29,855079.2149496962
2013-6-30,831924.5566973089
2013-7-1,873687.8032813298
2013-7-2,812802.5398051626
2013-7-3,837741.9409866072
2013-7-4,855558.360853832
2013-7-5,807872.5897473539
2013-7-6,813418.1575834944
2013-7-7,794870.505666665
2013-7-8,794858.4632733621
2013-7-9,774463.2730324799
2013-7-10,777718.6808976332
2013-7-11,756720.1863840049
2013-7-12,783111.9158115339
2013-7-13,751090.699763549
2013-7-14,765078.8207780889
2013-7-15,736592.7444151506
2013-7-16,763183.7244490004
2013-7-17,763135.4109698527
2013-7-18,734638.9984371485
2013-7-19,719357.2017764158
2013-7-20,712932.8124323967
2013-7-21,752674.1066148878
2013-7-22,701350.0861295186
2013-7-23,694156.0274873669
2013-7-24,672923.4705242811
2013-7-25,684163.3249686293
2013-7-26,681624.1201279502
2013-7-27,648992.3301381336
2013-7-28,675329.4601637995
2013-7-29,642448.7811393507
2013-7-30,637338.3838244138
2013-7-31,613911.9726106023
2013-8-1,652563.8355190584
2013-8-2,645253.3660842748
2013-8-3,635933.3919543073
2013-8-4,667951.7946142695
2013-8-5,637866.1181330744
2013-8-6,627992.4157124641
2013-8-7,622557.2574550522
2013-8-8,638263.9939792698
2013-8-9,625342.6723166376
2013-8-10,698019.3919019537
2013-8-11,635612.8337930072
2013-8-12,651837.8032016148
2013-8-13,678588.9049533438
2013-8-14,634255.498368406
2013-8-15,640581.1578378906
2013-8-16,618162.19590895
2013-8-17,665475.1281833951
2013-8-18,636368.5465936097
2013-8-19,643660.0513257395
2013-8-20,633439.6750774413
2013-8-21,653500.2729045644
2013-8-22,659923.9447961868
2013-8-23,670970.0659932243
2013-8-24,670278.0362610463
2013-8-25,675034.8514577418
2013-8-26,653753.4564781626
2013-8-27,673192.7134721705
2013-8-28,684065.3653169975
2013-8-29,698085.0654408631
2013-8-30,683420.6779644759
2013-8-31,682361.8618758004
2013-9-1,694555.9674899878
2013-9-2,674767.0805701487
2013-9-3,677780.0787460434
2013-9-4,678182.5141898629
2013-9-5,670427.8796412963
2013-9-6,677747.0854702543
2013-9-7,674141.8043837553
2013-9-8,682890.3815271291
2013-9-9,694724.9570733295
2013-9-10,689287.1215613892
2013-9-11,720231.8133637328
2013-9-12,732409.0105526958
2013-9-13,710594.8010011587
2013-9-14,704481.154826052
2013-9-15,724523.2313623826
2013-9-16,704991.971103794
2013-9-17,730747.7801763412
2013-9-18,709030.6162996467
2013-9-19,735039.2578358803
2013-9-20,767637.3728382584
2013-9-21,715699.2645177447
2013-9-22,724933.6664601497
2013-9-23,745483.62995799
2013-9-24,736278.8830748782
2013-9-25,760483.2937480443
2013-9-26,753127.8760264292
2013-9-27,778787.4644131751
2013-9-28,755771.127562044
2013-9-29,762365.1731614883
2013-9-30,780215.7888086414
2013-10-1,750917.1114679937
2013-10-2,758299.9510659652
2013-10-3,775654.2710082533
2013-10-4,753557.1778407175
2013-10-5,748926.2313797043
2013-10-6,731602.6528450014
2013-10-7,754296.7412307672
2013-10-8,740047.7693963662
2013-10-9,747251.7833812963
2013-10-10,729948.1114246085
2013-10-11,749504.389457355
2013-10-12,777192.225288738
2013-10-13,728807.6838157556
2013-10-14,724459.312077927
2013-10-15,744904.2921228083
2013-10-16,723204.7844081165
2013-10-17,704459.5727350274
2013-10-18,735771.4183309299
2013-10-19,721511.5696110113
2013-10-20,702108.8849697888
2013-10-21,736938.5637964576
2013-10-22,673229.2369038247
2013-10-23,712210.1951251922
2013-10-24,693942.7166864802
2013-10-25,706554.8374723857
2013-10-26,692925.7653191569
2013-10-27,675249.9403849593
2013-10-28,718779.8187205696
2013-10-29,710779.0502962915
2013-10-30,702142.5790509008
2013-10-31,705319.8174412437
2013-11-1,695181.7429085264
2013-11-2,665549.7730684403
2013-11-3,682274.6071064433
2013-11-4,696433.226382823
2013-11-5,705656.7577002777
2013-11-6,691439.924826861
2013-11-7,715589.0937791126
2013-11-8,772212.4047332536
2013-11-9,715444.2151247001
2013-11-10,747239.9927117978
2013-11-11,719120.4226512846
2013-11-12,719086.2926166757
2013-11-13,737975.2554171693
2013-11-14,719237.252272531
2013-11-15,744433.550239667
2013-11-16,782540.9291112997
2013-11-17,754244.3514814038
2013-11-18,750548.6715247155
2013-11-19,758913.8543801644
2013-11-20,746610.7114155276
2013-11-21,782361.5147771831
2013-11-22,793912.0512500869
2013-11-23,801179.9794547573
2013-11-24,769820.2303078432
2013-11-25,782784.5285931157
2013-11-26,817293.5117282886
2013-11-27,818251.4950619423
2013-11-28,801400.0682916513
2013-11-29,783816.166463844
2013-11-30,824187.5351301822
2013-12-1,795653.3940531575
2013-12-2,792215.6669957157
2013-12-3,793564.3406361521
2013-12-4,766760.7824962357
2013-12-5,749652.6077338957
2013-12-6,779496.6161862392
2013-12-7,805771.1640792883
2013-12-8,768345.6558168819
2013-12-9,751137.9333764585
2013-12-10,764571.1270395207
2013-12-11,763642.3515213127
2013-12-12,716846.6872888831
2013-12-13,782139.8827880002
2013-12-14,754721.1068030307
2013-12-15,750573.8996408537
2013-12-16,749036.1129637975
2013-12-17,742313.4245302792
2013-12-18,709946.4471437335
2013-12-19,717283.5182381624
2013-12-20,740096.1966172189
2013-12-21,706148.6029028533
2013-12-22,726217.9818682038
2013-12-23,708447.4659910147
2013-12-24,726347.3433761715
2013-12-25,723648.5253103127
2013-12-26,698214.8711625242
2013-12-27,692424.2615191053
2013-12-28,693604.0588300184
2013-12-29,718841.5582015147
2013-12-30,695874.5723675432
2013-12-31,673061.8733988658
2014-1-1,673731.9597650303
2014-1-2,678805.1685607012
2014-1-3,677150.3141936684
2014-1-4,723818.8471715115
2014-1-5,706469.9768812956
2014-1-6,723520.2209010075
2014-1-7,719228.1151138888
2014-1-8,756172.9768636889
2014-1-9,755233.7461542714
2014-1-10,768636.5926537594
2014-1-11,807202.6607102968
2014-1-12,814440.7128525077
2014-1-13,798934.3809102367
2014-1-14,826648.3604691399
2014-1-15,833669.172166942
2014-1-16,863333.1882843382
2014-1-17,856648.9098976405
2014-1-18,847160.812425272
2014-1-19,859436.8494222512
2014-1-20,868912.5541754597
2014-1-21,910636.211149047
2014-1-22,914496.3012316382
2014-1-23,966371.4069058732
2014-1-24,919829.366860602
2014-1-25,951826.8779419778
2014-1-26,958274.8639697036
2014-1-27,964069.0375812079
2014-1-28,990784.3566973674
2014-1-29,1016563.726220447
2014-1-30,1002717.321841779
2014-1-31,990172.6852998419
2014-2-1,963799.9253679229
2014-2-2,992855.049390558
2014-2-3,982594.316790728
2014-2-4,976303.3704793997
2014-2-5,992642.3630036459
2014-2-6,934383.9381605713
2014-2-7,996712.046143504
2014-2-8,965736.6578780584
2014-2-9,942407.3726783206
2014-2-10,951783.0270508642
2014-2-11,932507.2335546281
2014-2-12,949404.5035518166
2014-2-13,960707.999039305
2014-2-14,915133.3585095317
2014-2-15,897651.6746121848
2014-2-16,916769.3018197807
2014-2-17,928440.7756876823
2014-2-18,877827.0248395759
2014-2-19,900012.1127008168
2014-2-20,891494.8809692359
2014-2-21,934792.7446424091
